latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.4229,22.9469,315.8,1.2,1.1,2014-01-21,910,Terra,MODIS,76,6.03,290.3,18.6,D,0.0
38.4113,23.0237,302.8,1.0,1.0,2014-01-22,1132,Aqua,MODIS,32,6.03,292.4,3.7,D,0.0
38.4059,23.0491,302.5,1.0,1.0,2014-01-22,1132,Aqua,MODIS,51,6.03,290.5,3.8,D,0.0
38.4651,23.0099,303.4,1.0,1.0,2014-01-22,1132,Aqua,MODIS,56,6.03,290.0,5.2,D,0.0
38.4705,23.0447,301.7,1.0,1.0,2014-01-22,1132,Aqua,MODIS,48,6.03,289.9,4.6,D,0.0
38.4267,23.3009,315.5,1.8,1.3,2014-02-10,1203,Aqua,MODIS,54,6.03,293.1,31.6,D,0.0
38.5614,23.2919,300.5,1.0,1.0,2014-02-14,1138,Aqua,MODIS,33,6.03,288.2,3.9,D,0.0
37.7348,23.0074,300.8,1.0,1.0,2014-02-23,1132,Aqua,MODIS,41,6.03,288.8,4.7,D,0.0
38.5631,23.2937,307.5,1.0,1.0,2014-03-02,1138,Aqua,MODIS,57,6.03,289.0,8.0,D,0.0
38.5571,23.2842,302.6,1.9,1.3,2014-03-15,1108,Aqua,MODIS,46,6.03,291.4,10.7,D,0.0
38.5338,22.9831,334.4,1.0,1.0,2014-03-18,1138,Aqua,MODIS,88,6.03,300.8,29.0,D,0.0
38.3161,23.6264,307.4,1.1,1.0,2014-03-31,928,Terra,MODIS,45,6.03,296.0,5.0,D,2.0
38.3122,23.6501,309.4,1.1,1.0,2014-03-31,928,Terra,MODIS,62,6.03,295.6,6.7,D,2.0
38.4487,23.5526,308.2,1.0,1.0,2014-04-12,1132,Aqua,MODIS,50,6.03,297.6,5.2,D,0.0
38.5654,23.3005,306.3,1.3,1.1,2014-04-30,940,Terra,MODIS,0,6.03,291.9,6.3,D,0.0
38.3083,23.6487,311.5,1.2,1.1,2014-04-30,1120,Aqua,MODIS,38,6.03,297.0,7.9,D,2.0
38.0541,23.5046,316.7,1.3,1.1,2014-04-30,1120,Aqua,MODIS,52,6.03,299.4,11.8,D,2.0
38.0646,23.6364,317.4,1.1,1.0,2014-05-02,928,Terra,MODIS,52,6.03,303.9,7.2,D,2.0
38.3121,23.6248,316.5,1.1,1.0,2014-05-07,1126,Aqua,MODIS,36,6.03,301.6,9.5,D,0.0
38.5623,23.2957,314.6,1.0,1.0,2014-05-11,922,Terra,MODIS,37,6.03,301.1,4.7,D,0.0
38.3105,23.6229,322.7,1.0,1.0,2014-05-14,1132,Aqua,MODIS,75,6.03,305.1,9.7,D,0.0
38.3144,23.6236,325.6,1.0,1.0,2014-05-27,922,Terra,MODIS,77,6.03,306.9,10.4,D,2.0
38.3157,23.626,317.6,1.0,1.0,2014-06-05,916,Terra,MODIS,35,6.03,301.7,7.5,D,2.0
38.319,23.621,323.0,1.0,1.0,2014-06-12,922,Terra,MODIS,55,6.03,305.1,7.4,D,2.0
38.3091,23.618,327.7,1.0,1.0,2014-06-22,1138,Aqua,MODIS,76,6.03,307.8,10.5,D,0.0
37.6768,24.3719,318.5,1.3,1.1,2014-06-26,935,Terra,MODIS,0,6.03,302.8,9.3,D,0.0
37.6732,24.363,330.3,1.4,1.2,2014-06-26,1113,Aqua,MODIS,0,6.03,308.9,25.1,D,0.0
38.6041,23.2001,328.5,1.6,1.2,2014-06-26,1114,Aqua,MODIS,69,6.03,312.2,17.0,D,0.0
38.59,23.187,331.9,1.6,1.2,2014-06-26,1114,Aqua,MODIS,80,6.03,312.0,26.0,D,0.0
38.5933,23.2036,350.2,1.6,1.2,2014-06-26,1114,Aqua,MODIS,94,6.03,313.6,85.3,D,0.0
38.5985,23.2699,304.1,2.1,1.4,2014-06-27,2357,Aqua,MODIS,57,6.03,291.6,15.8,N,0.0
38.6155,23.2558,336.1,1.5,1.2,2014-06-27,1156,Aqua,MODIS,37,6.03,316.2,29.8,D,0.0
38.6016,23.2245,364.9,1.5,1.2,2014-06-27,1156,Aqua,MODIS,100,6.03,319.3,133.9,D,0.0
38.5942,23.2603,347.5,1.5,1.2,2014-06-27,1156,Aqua,MODIS,64,6.03,320.6,54.2,D,0.0
38.5958,23.2773,377.8,1.5,1.2,2014-06-27,1156,Aqua,MODIS,94,6.03,321.7,211.6,D,0.0
38.6,23.2079,337.8,1.5,1.2,2014-06-27,1156,Aqua,MODIS,50,6.03,317.0,32.0,D,0.0
38.5902,23.2684,378.2,1.5,1.2,2014-06-27,1156,Aqua,MODIS,94,6.03,320.3,211.2,D,0.0
38.592,23.2853,363.9,1.5,1.2,2014-06-27,1156,Aqua,MODIS,75,6.03,316.1,126.9,D,0.0
38.5858,23.2675,302.4,2.1,1.4,2014-06-27,2357,Aqua,MODIS,31,6.03,291.8,12.7,N,0.0
38.5994,23.2642,322.0,3.3,1.7,2014-06-27,839,Terra,MODIS,65,6.03,305.5,50.2,D,0.0
38.6046,23.2824,313.8,1.6,1.3,2014-06-27,52,Aqua,MODIS,88,6.03,270.3,27.3,N,0.0
38.6026,23.2831,353.9,1.5,1.2,2014-06-27,1156,Aqua,MODIS,76,6.03,315.9,82.3,D,0.0
37.9394,23.849,326.1,1.1,1.0,2014-06-29,1144,Aqua,MODIS,56,6.03,311.8,8.8,D,2.0
38.583,23.5977,336.2,1.0,1.0,2014-07-01,1132,Aqua,MODIS,0,6.03,318.0,19.6,D,0.0
38.3166,23.6194,326.9,1.3,1.1,2014-07-03,1120,Aqua,MODIS,60,6.03,309.5,9.7,D,2.0
38.315,23.1486,325.5,1.3,1.1,2014-07-03,1120,Aqua,MODIS,71,6.03,308.0,10.7,D,0.0
38.0691,23.6107,328.4,1.9,1.3,2014-07-04,1202,Aqua,MODIS,62,6.03,311.2,26.9,D,2.0
38.0649,23.6168,326.9,1.9,1.3,2014-07-04,1202,Aqua,MODIS,76,6.03,311.3,25.4,D,2.0
38.0631,23.5958,329.4,1.9,1.3,2014-07-04,1202,Aqua,MODIS,75,6.03,310.4,31.1,D,2.0
38.0674,23.5898,325.3,1.9,1.3,2014-07-04,1202,Aqua,MODIS,26,6.03,310.2,15.9,D,2.0
37.7973,24.0386,305.4,1.1,1.1,2014-07-12,2038,Terra,MODIS,64,6.03,294.6,5.8,N,0.0
37.7692,24.0442,309.0,1.1,1.1,2014-07-12,2038,Terra,MODIS,76,6.03,294.4,8.7,N,0.0
38.4152,24.1159,334.7,1.4,1.2,2014-07-12,1114,Aqua,MODIS,85,6.03,310.8,35.1,D,0.0
37.7676,24.0313,314.4,1.1,1.1,2014-07-12,2038,Terra,MODIS,89,6.03,293.6,13.5,N,0.0
38.424,24.1149,326.1,1.2,1.1,2014-07-12,934,Terra,MODIS,74,6.03,308.6,15.9,D,0.0
38.4216,24.1286,335.2,1.2,1.1,2014-07-12,934,Terra,MODIS,84,6.03,308.5,32.5,D,0.0
38.4182,24.1319,332.2,1.4,1.2,2014-07-12,1114,Aqua,MODIS,82,6.03,308.7,29.3,D,0.0
37.7679,24.0548,357.1,1.9,1.3,2014-07-13,52,Aqua,MODIS,100,6.03,296.8,197.6,N,0.0
37.7724,24.0329,317.3,1.9,1.3,2014-07-13,52,Aqua,MODIS,95,6.03,292.0,37.7,N,0.0
37.7607,24.029,337.2,1.9,1.3,2014-07-13,52,Aqua,MODIS,100,6.03,292.4,97.2,N,0.0
37.7562,24.0507,391.9,1.9,1.3,2014-07-13,52,Aqua,MODIS,100,6.03,297.6,523.7,N,0.0
38.2473,23.3468,318.7,2.5,1.5,2014-07-24,958,Terra,MODIS,47,6.03,297.8,31.0,D,0.0
38.4423,23.5554,328.6,1.0,1.0,2014-07-24,1138,Aqua,MODIS,66,6.03,308.8,11.1,D,0.0
38.3143,23.6262,326.6,1.0,1.0,2014-08-02,1132,Aqua,MODIS,61,6.03,308.5,7.6,D,2.0
38.3126,23.6148,327.7,1.0,1.0,2014-08-02,1132,Aqua,MODIS,75,6.03,308.8,8.6,D,0.0
37.6135,23.3798,316.5,1.0,1.0,2014-08-08,916,Terra,MODIS,44,6.03,299.0,6.5,D,0.0
38.2725,23.4386,334.8,2.5,1.5,2014-08-09,959,Terra,MODIS,86,6.03,302.0,99.0,D,0.0
38.2801,23.4342,327.8,2.5,1.5,2014-08-09,959,Terra,MODIS,80,6.03,302.2,62.6,D,0.0
38.4453,23.3484,323.8,3.6,1.8,2014-08-10,1221,Aqua,MODIS,67,6.03,300.9,77.1,D,0.0
38.4471,23.3859,330.8,3.6,1.8,2014-08-10,1221,Aqua,MODIS,73,6.03,302.0,132.7,D,0.0
37.8405,22.9196,330.4,3.3,1.7,2014-08-10,1221,Aqua,MODIS,83,6.03,305.5,101.7,D,0.0
37.8424,22.9575,320.9,3.3,1.7,2014-08-10,1221,Aqua,MODIS,69,6.03,303.2,42.5,D,0.0
38.4546,23.3822,318.7,3.6,1.8,2014-08-10,1221,Aqua,MODIS,33,6.03,301.0,47.4,D,0.0
37.8278,22.9272,322.7,3.3,1.7,2014-08-10,1221,Aqua,MODIS,72,6.03,303.3,53.9,D,0.0
37.8493,22.9548,332.2,4.8,2.0,2014-08-10,1043,Aqua,MODIS,64,6.03,300.0,220.8,D,0.0
37.8509,22.9613,323.1,4.8,2.0,2014-08-10,1043,Aqua,MODIS,57,6.03,299.5,119.2,D,0.0
37.8433,22.9268,328.6,3.3,1.7,2014-08-10,1221,Aqua,MODIS,82,6.03,304.8,85.4,D,0.0
38.2378,23.3366,324.2,2.1,1.4,2014-08-12,852,Terra,MODIS,58,6.03,307.3,24.6,D,0.0
38.2381,23.3428,326.7,2.1,1.4,2014-08-12,852,Terra,MODIS,74,6.03,307.5,29.2,D,0.0
38.3127,23.6235,330.4,1.2,1.1,2014-08-13,934,Terra,MODIS,79,6.03,311.8,14.3,D,2.0
38.3087,23.6298,327.2,1.2,1.1,2014-08-13,934,Terra,MODIS,57,6.03,312.0,9.9,D,2.0
38.311,23.6166,333.2,1.2,1.1,2014-08-13,934,Terra,MODIS,62,6.03,312.4,19.9,D,0.0
38.3667,23.3855,334.1,1.0,1.0,2014-08-22,928,Terra,MODIS,83,6.03,310.4,14.8,D,0.0
38.3071,23.6181,330.2,1.1,1.0,2014-08-27,1126,Aqua,MODIS,77,6.03,311.6,10.6,D,0.0
38.2673,23.4758,321.0,2.1,1.4,2014-08-28,852,Terra,MODIS,29,6.03,302.9,17.9,D,0.0
38.3497,23.0979,355.3,1.1,1.0,2014-08-29,2039,Terra,MODIS,100,6.03,295.2,80.0,N,0.0
38.3389,23.0874,303.4,1.1,1.0,2014-08-29,2039,Terra,MODIS,55,6.03,291.7,5.1,N,0.0
38.3481,23.0858,334.5,1.1,1.0,2014-08-29,2039,Terra,MODIS,100,6.03,293.5,37.1,N,0.0
38.3405,23.0994,337.3,1.1,1.0,2014-08-29,2039,Terra,MODIS,100,6.03,294.7,42.0,N,0.0
38.342,23.1141,301.5,1.6,1.2,2014-08-30,52,Aqua,MODIS,28,6.03,290.0,9.3,N,0.0
38.3456,23.0964,318.0,1.6,1.2,2014-08-30,52,Aqua,MODIS,96,6.03,290.0,33.5,N,0.0
38.5627,23.2882,301.7,1.2,1.1,2014-09-05,2045,Terra,MODIS,38,6.03,290.8,5.0,N,0.0
38.5645,23.2956,303.4,1.2,1.1,2014-09-05,2045,Terra,MODIS,25,6.03,291.1,6.0,N,0.0
38.4918,23.1731,324.4,1.1,1.1,2014-09-12,1126,Aqua,MODIS,77,6.03,302.6,14.3,D,0.0
38.4882,23.1795,339.9,1.1,1.1,2014-09-12,1126,Aqua,MODIS,89,6.03,303.0,37.8,D,0.0
38.5648,23.2964,303.2,1.5,1.2,2014-09-12,2051,Terra,MODIS,54,6.03,292.8,8.3,N,0.0
38.5616,23.2901,311.9,1.0,1.0,2014-09-19,1132,Aqua,MODIS,44,6.03,297.0,4.8,D,0.0
37.8199,23.9605,325.0,1.1,1.0,2014-09-23,928,Terra,MODIS,76,6.03,304.2,14.3,D,0.0
38.5676,23.2976,316.2,1.0,1.0,2014-09-23,928,Terra,MODIS,0,6.03,297.4,4.5,D,0.0
38.3498,23.4492,319.6,1.0,1.0,2014-09-25,916,Terra,MODIS,62,6.03,305.4,7.9,D,0.0
38.2967,23.2983,321.4,1.0,1.0,2014-09-25,916,Terra,MODIS,75,6.03,303.3,9.6,D,0.0
38.2951,23.3101,317.9,1.0,1.0,2014-09-25,916,Terra,MODIS,64,6.03,302.4,6.4,D,0.0
38.2957,23.1638,310.7,1.1,1.0,2014-09-25,916,Terra,MODIS,45,6.03,293.1,5.3,D,0.0
38.2571,23.3144,318.2,1.0,1.0,2014-09-25,916,Terra,MODIS,73,6.03,302.9,6.5,D,0.0
38.2493,23.3733,327.6,1.0,1.0,2014-09-25,916,Terra,MODIS,82,6.03,303.2,16.6,D,0.0
38.4273,22.9571,310.7,1.6,1.3,2014-09-30,1113,Aqua,MODIS,64,6.03,299.1,10.4,D,0.0
38.2231,23.2425,317.8,1.5,1.2,2014-10-01,1156,Aqua,MODIS,62,6.03,306.1,14.2,D,0.0
38.5643,23.2927,300.6,1.0,1.0,2014-10-02,2026,Terra,MODIS,31,6.03,290.3,5.1,N,0.0
38.4969,23.2597,310.1,1.0,1.0,2014-10-11,916,Terra,MODIS,48,6.03,296.7,6.6,D,0.0
38.4754,23.0401,309.8,1.0,1.0,2014-10-12,1138,Aqua,MODIS,62,6.03,299.0,4.0,D,0.0
38.5868,23.0505,308.5,1.6,1.2,2014-10-14,947,Terra,MODIS,51,6.03,296.8,9.8,D,0.0
38.2743,23.099,317.2,1.1,1.1,2014-10-14,1126,Aqua,MODIS,73,6.03,301.1,10.4,D,0.0
38.3412,23.1802,318.0,1.1,1.1,2014-10-14,1126,Aqua,MODIS,74,6.03,301.9,10.2,D,0.0
38.3482,23.2853,319.8,1.0,1.0,2014-10-18,922,Terra,MODIS,75,6.03,303.4,9.6,D,0.0
38.2673,23.1441,316.6,1.0,1.0,2014-10-18,922,Terra,MODIS,64,6.03,303.0,7.4,D,0.0
38.3476,24.1418,316.0,1.0,1.0,2014-10-18,2026,Terra,MODIS,5,6.03,277.2,16.6,N,0.0
38.4624,23.1829,308.5,1.1,1.0,2014-10-19,1144,Aqua,MODIS,63,6.03,297.2,5.3,D,0.0
38.2803,23.4194,309.7,1.1,1.0,2014-10-19,1144,Aqua,MODIS,66,6.03,298.0,4.9,D,0.0
38.2818,23.4316,312.4,1.1,1.0,2014-10-19,1144,Aqua,MODIS,71,6.03,298.3,7.3,D,0.0
38.3515,24.135,311.3,1.3,1.1,2014-10-19,40,Aqua,MODIS,82,6.03,287.4,16.1,N,0.0
38.354,24.1209,350.0,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,289.6,88.4,N,0.0
38.3638,24.1292,367.5,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,292.3,152.5,N,0.0
38.3638,24.1237,342.3,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,289.7,67.4,N,0.0
38.3613,24.1432,335.1,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,289.1,51.9,N,0.0
38.3737,24.1317,314.1,1.3,1.1,2014-10-19,40,Aqua,MODIS,89,6.03,288.2,19.7,N,0.0
38.3711,24.146,321.0,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,287.9,28.2,N,0.0
38.3612,24.1379,345.4,1.3,1.1,2014-10-19,40,Aqua,MODIS,100,6.03,292.1,75.5,N,0.0
38.345,23.3983,306.7,3.6,1.8,2014-10-20,1049,Aqua,MODIS,48,6.03,295.0,26.1,D,0.0
38.348,23.4019,317.1,1.2,1.1,2014-10-20,910,Terra,MODIS,76,6.03,295.5,14.2,D,0.0
38.3496,23.3886,315.9,1.2,1.1,2014-10-20,910,Terra,MODIS,75,6.03,297.6,12.4,D,0.0
38.5076,23.0822,306.8,1.2,1.1,2014-10-20,910,Terra,MODIS,42,6.03,296.3,5.6,D,0.0
38.3627,23.4846,326.0,1.0,1.0,2014-10-21,1132,Aqua,MODIS,82,6.03,303.5,17.5,D,0.0
38.361,23.4732,313.5,1.0,1.0,2014-10-21,1132,Aqua,MODIS,67,6.03,302.8,5.2,D,0.0
38.3826,23.2642,325.5,1.3,1.2,2014-10-23,941,Terra,MODIS,63,6.03,292.6,34.8,D,0.0
38.3799,23.279,324.6,1.4,1.2,2014-10-23,941,Terra,MODIS,78,6.03,293.6,33.5,D,0.0
38.5565,23.1101,312.7,1.1,1.1,2014-10-30,1126,Aqua,MODIS,73,6.03,291.9,12.4,D,0.0
38.5586,23.1227,319.2,1.1,1.1,2014-10-30,1126,Aqua,MODIS,79,6.03,292.1,19.0,D,0.0
38.5472,23.1127,315.1,1.1,1.1,2014-10-30,1126,Aqua,MODIS,66,6.03,292.0,13.6,D,0.0
38.5493,23.1253,330.4,1.1,1.1,2014-10-30,1126,Aqua,MODIS,87,6.03,291.5,32.5,D,0.0
38.4545,23.1181,304.0,1.1,1.1,2014-10-30,1126,Aqua,MODIS,32,6.03,287.5,6.2,D,0.0
38.373,23.3355,308.2,1.1,1.0,2014-10-30,1126,Aqua,MODIS,67,6.03,289.0,9.2,D,0.0
38.0941,23.2425,311.3,1.1,1.1,2014-10-30,1126,Aqua,MODIS,67,6.03,287.5,11.8,D,0.0
38.5302,23.1631,307.2,1.1,1.1,2014-10-30,1126,Aqua,MODIS,65,6.03,291.5,8.7,D,0.0
38.5585,23.2925,301.4,1.1,1.0,2014-11-04,1144,Aqua,MODIS,41,6.03,290.4,5.0,D,0.0
38.4355,23.3099,310.2,1.0,1.0,2014-11-06,1132,Aqua,MODIS,0,6.03,284.4,7.9,D,0.0
37.6432,24.3078,315.4,1.5,1.2,2014-11-07,858,Terra,MODIS,48,6.03,292.3,20.4,D,0.0
37.6382,24.318,316.5,1.5,1.2,2014-11-07,858,Terra,MODIS,64,6.03,288.7,20.7,D,0.0
38.6327,23.0738,304.6,1.0,1.0,2014-11-19,922,Terra,MODIS,56,6.03,289.8,5.6,D,0.0
38.4878,23.0609,300.8,1.1,1.1,2015-01-20,934,Terra,MODIS,41,6.03,288.7,5.0,D,0.0
38.4006,23.1343,304.0,1.1,1.1,2015-02-03,1126,Aqua,MODIS,58,6.03,287.4,7.4,D,0.0
38.4222,23.1703,300.1,1.1,1.1,2015-02-05,934,Terra,MODIS,30,6.03,288.4,4.5,D,0.0
38.3838,23.3344,301.0,1.2,1.1,2015-02-05,934,Terra,MODIS,41,6.03,290.2,4.0,D,0.0
38.4648,23.1306,308.4,1.6,1.2,2015-02-05,1114,Aqua,MODIS,67,6.03,290.2,15.6,D,0.0
38.564,23.2923,305.6,1.2,1.1,2015-02-25,910,Terra,MODIS,54,6.03,287.9,9.3,D,0.0
38.5656,23.2877,302.3,1.1,1.0,2015-03-12,1145,Aqua,MODIS,45,6.03,288.0,5.5,D,0.0
38.2943,23.3404,304.3,1.4,1.2,2015-04-01,941,Terra,MODIS,57,6.03,294.2,5.6,D,2.0
38.3113,23.6421,309.6,1.1,1.0,2015-04-03,928,Terra,MODIS,61,6.03,296.2,5.9,D,2.0
38.3094,23.654,309.7,1.1,1.0,2015-04-03,928,Terra,MODIS,62,6.03,297.0,6.2,D,2.0
38.3161,23.6302,303.5,1.2,1.1,2015-04-10,934,Terra,MODIS,16,6.03,290.8,5.7,D,2.0
38.3132,23.6235,310.4,1.0,1.0,2015-04-12,922,Terra,MODIS,67,6.03,296.7,5.4,D,2.0
38.4499,23.5549,310.6,1.0,1.0,2015-04-15,1133,Aqua,MODIS,58,6.03,290.4,7.3,D,0.0
38.3128,23.6178,322.1,1.0,1.0,2015-04-19,928,Terra,MODIS,80,6.03,298.0,15.4,D,2.0
38.3109,23.6296,315.8,1.1,1.0,2015-04-19,928,Terra,MODIS,73,6.03,298.5,8.8,D,2.0
38.278,23.6579,311.0,1.1,1.0,2015-04-19,928,Terra,MODIS,67,6.03,298.0,5.5,D,0.0
38.068,23.5181,316.9,1.0,1.0,2015-04-19,928,Terra,MODIS,71,6.03,302.3,7.5,D,2.0
38.5627,23.2883,309.9,1.0,1.0,2015-04-22,1139,Aqua,MODIS,38,6.03,297.9,4.0,D,0.0
38.3134,23.6184,321.4,1.2,1.1,2015-04-26,934,Terra,MODIS,78,6.03,297.8,16.8,D,2.0
38.3111,23.6316,316.2,1.2,1.1,2015-04-26,934,Terra,MODIS,70,6.03,298.6,10.5,D,2.0
38.3154,23.6174,317.6,1.0,1.0,2015-05-01,1133,Aqua,MODIS,49,6.03,304.0,6.7,D,2.0
38.6579,23.0084,312.3,1.0,1.0,2015-05-01,1133,Aqua,MODIS,60,6.03,297.0,5.7,D,2.0
38.3129,23.6218,317.5,1.1,1.0,2015-05-05,928,Terra,MODIS,37,6.03,300.8,6.8,D,2.0
38.5639,23.2914,301.1,1.0,1.0,2015-05-05,2033,Terra,MODIS,36,6.03,285.8,5.8,N,0.0
38.311,23.6517,319.5,1.0,1.0,2015-05-14,923,Terra,MODIS,45,6.03,305.7,7.1,D,2.0
38.3122,23.6183,326.6,1.0,1.0,2015-05-17,1132,Aqua,MODIS,77,6.03,306.1,13.1,D,0.0
38.5657,23.2955,300.6,1.5,1.2,2015-05-26,2051,Terra,MODIS,24,6.03,288.2,9.6,N,0.0
38.3151,23.618,319.9,1.0,1.0,2015-05-30,923,Terra,MODIS,50,6.03,303.3,7.7,D,2.0
38.3134,23.6293,319.7,1.0,1.0,2015-05-30,923,Terra,MODIS,52,6.03,304.5,7.1,D,2.0
37.6,24.6986,310.5,1.2,1.1,2015-06-10,905,Terra,MODIS,29,6.03,298.4,10.8,D,3.0
38.1648,23.3957,322.6,1.5,1.2,2015-06-13,1114,Aqua,MODIS,60,6.03,307.5,20.8,D,0.0
38.1615,23.3788,361.8,1.5,1.2,2015-06-13,1114,Aqua,MODIS,100,6.03,309.6,156.8,D,0.0
38.1583,23.3623,316.7,1.6,1.2,2015-06-13,1114,Aqua,MODIS,35,6.03,302.9,11.6,D,0.0
38.3114,23.6209,322.4,1.2,1.1,2015-06-20,1120,Aqua,MODIS,44,6.03,304.8,11.0,D,0.0
38.3147,23.622,324.8,1.0,1.0,2015-06-24,917,Terra,MODIS,74,6.03,307.8,10.3,D,2.0
38.3081,23.6205,327.3,1.0,1.0,2015-06-25,1138,Aqua,MODIS,75,6.03,308.8,11.0,D,0.0
37.65,23.9585,310.6,1.2,1.1,2015-06-26,905,Terra,MODIS,32,6.03,299.8,10.9,D,3.0
38.318,23.626,320.6,1.0,1.0,2015-07-01,923,Terra,MODIS,74,6.03,300.2,11.2,D,2.0
38.314,23.6255,322.9,1.0,1.0,2015-07-04,1132,Aqua,MODIS,52,6.03,306.0,7.8,D,2.0
38.3182,23.6235,322.4,1.4,1.2,2015-07-06,941,Terra,MODIS,67,6.03,305.6,11.9,D,2.0
38.3181,23.6222,324.8,1.2,1.1,2015-07-06,1120,Aqua,MODIS,56,6.03,308.8,9.8,D,2.0
37.7952,24.028,321.3,1.2,1.1,2015-07-12,905,Terra,MODIS,55,6.03,305.8,7.2,D,0.0
37.7954,24.0217,323.3,1.2,1.1,2015-07-12,905,Terra,MODIS,64,6.03,306.7,9.7,D,0.0
38.3729,23.4506,325.6,3.2,1.7,2015-07-16,840,Terra,MODIS,76,6.03,299.9,74.3,D,0.0
38.3755,23.4446,326.3,3.2,1.7,2015-07-16,840,Terra,MODIS,77,6.03,300.2,75.8,D,0.0
38.4722,23.6707,345.1,2.2,1.4,2015-07-17,1101,Aqua,MODIS,92,6.03,309.0,135.6,D,0.0
38.4778,23.6959,332.2,2.2,1.4,2015-07-17,1101,Aqua,MODIS,83,6.03,305.6,68.3,D,0.0
38.474,23.6775,353.1,2.2,1.4,2015-07-17,1101,Aqua,MODIS,96,6.03,308.8,188.4,D,0.0
38.4615,23.6822,320.8,2.2,1.4,2015-07-17,1101,Aqua,MODIS,65,6.03,306.1,24.5,D,0.0
37.9419,23.7662,378.5,2.3,1.5,2015-07-17,1101,Aqua,MODIS,100,6.03,311.2,456.2,D,2.0
37.9484,23.7957,326.0,2.3,1.5,2015-07-17,1101,Aqua,MODIS,77,6.03,302.6,44.4,D,0.0
37.9232,23.7439,335.4,2.3,1.5,2015-07-17,1101,Aqua,MODIS,74,6.03,308.4,84.5,D,2.0
37.9298,23.7732,425.4,2.3,1.5,2015-07-17,1101,Aqua,MODIS,100,6.03,316.8,1436.3,D,2.0
37.9198,23.7851,349.2,2.3,1.5,2015-07-17,1101,Aqua,MODIS,94,6.03,305.7,166.4,D,0.0
37.9105,23.7484,347.5,2.3,1.5,2015-07-17,1101,Aqua,MODIS,71,6.03,304.7,155.2,D,2.0
37.9172,23.7781,357.3,2.3,1.5,2015-07-17,1101,Aqua,MODIS,98,6.03,305.8,227.9,D,0.0
37.9259,23.7504,369.9,2.3,1.5,2015-07-17,1101,Aqua,MODIS,87,6.03,310.5,353.0,D,2.0
37.9325,23.7808,426.7,2.3,1.5,2015-07-17,1101,Aqua,MODIS,100,6.03,316.7,1475.1,D,2.0
37.9133,23.7554,360.9,2.3,1.5,2015-07-17,1101,Aqua,MODIS,87,6.03,305.8,262.0,D,2.0
37.9352,23.8622,328.1,1.0,1.0,2015-07-17,923,Terra,MODIS,75,6.03,310.9,11.5,D,0.0
37.936,23.8014,346.7,2.3,1.5,2015-07-17,1101,Aqua,MODIS,93,6.03,303.6,147.6,D,0.0
38.1204,23.7464,333.7,1.0,1.0,2015-07-20,1132,Aqua,MODIS,60,6.03,315.0,17.2,D,2.0
38.3134,23.6162,326.7,1.0,1.0,2015-07-20,1132,Aqua,MODIS,60,6.03,313.3,6.2,D,2.0
38.1429,23.8973,327.1,1.5,1.2,2015-07-21,859,Terra,MODIS,74,6.03,308.7,23.4,D,0.0
38.1461,23.8862,353.1,1.5,1.2,2015-07-21,859,Terra,MODIS,96,6.03,309.8,106.6,D,0.0
38.1351,23.8847,328.6,1.5,1.2,2015-07-21,859,Terra,MODIS,76,6.03,306.7,27.7,D,0.0
38.1447,23.88,346.0,1.5,1.2,2015-07-21,859,Terra,MODIS,92,6.03,309.3,78.9,D,0.0
37.8491,24.0153,330.1,1.2,1.1,2015-07-22,1119,Aqua,MODIS,78,6.03,306.9,24.1,D,0.0
38.0922,23.5674,325.2,1.4,1.2,2015-07-22,941,Terra,MODIS,74,6.03,307.5,11.3,D,0.0
37.8515,24.0291,324.0,1.2,1.1,2015-07-22,1119,Aqua,MODIS,51,6.03,305.4,15.1,D,0.0
38.6105,23.7532,319.1,1.9,1.4,2015-07-23,1203,Aqua,MODIS,48,6.03,299.6,25.0,D,0.0
38.6086,23.7312,321.2,1.9,1.4,2015-07-23,1203,Aqua,MODIS,54,6.03,299.3,27.6,D,0.0
38.6136,23.7477,358.1,1.9,1.4,2015-07-23,1203,Aqua,MODIS,99,6.03,302.2,194.0,D,0.0
38.6118,23.7254,331.6,1.9,1.4,2015-07-23,1203,Aqua,MODIS,80,6.03,301.5,60.1,D,0.0
38.6257,23.7453,405.8,1.9,1.4,2015-07-23,1203,Aqua,MODIS,100,6.03,312.8,739.6,D,0.0
38.6238,23.7226,349.8,1.9,1.4,2015-07-23,1203,Aqua,MODIS,94,6.03,305.6,141.4,D,0.0
38.4451,23.5567,328.3,1.0,1.0,2015-07-27,1138,Aqua,MODIS,45,6.03,310.6,7.7,D,0.0
37.9811,23.6262,324.7,4.8,2.0,2015-08-03,828,Terra,MODIS,51,6.03,299.9,128.2,D,2.0
37.9787,23.6341,323.4,4.8,2.0,2015-08-03,828,Terra,MODIS,0,6.03,300.1,115.7,D,2.0
38.3112,23.6251,330.2,1.0,1.0,2015-08-05,1132,Aqua,MODIS,78,6.03,310.5,10.3,D,2.0
